Min;Data1;Data2;Data3;Data4;Data5;Data6
5:0;75,620;87,360;107,907;241,760;238,413;236,247
5:1;76,320;86,107;103,060;240,700;238,673;236,880
5:2;76,853;85,453;90,400;238,487;240,573;239,180
5:3;76,360;85,167;95,427;239,507;240,047;238,440
5:4;78,453;84,700;95,480;239,333;240,387;238,213
5:5;83,667;85,853;97,873;239,047;241,327;237,587
5:6;88,100;84,340;95,933;238,073;242,293;237,953
5:7;85,233;84,320;91,147;238,133;242,767;238,880
5:8;81,527;84,767;91,800;238,787;241,693;238,993
5:9;81,407;85,360;95,987;239,340;240,933;238,540
5:10;82,213;88,053;95,847;239,153;240,833;238,740
5:11;82,567;87,340;95,700;239,213;241,207;238,953
5:12;82,000;85,713;96,607;239,307;241,660;239,287
5:13;82,080;87,000;96,693;239,093;241,560;239,573
5:14;85,507;92,787;107,653;240,227;240,313;238,260
5:15;95,160;106,273;117,753;239,967;239,333;238,567
5:16;97,907;110,240;117,573;239,033;239,400;238,780
5:17;96,873;107,360;116,373;239,220;239,373;238,160
5:18;96,987;108,987;124,607;240,333;238,187;236,573
5:19;112,267;126,193;144,467;239,167;236,173;235,087
5:20;127,240;140,487;160,547;238,787;235,580;234,767
5:21;126,047;140,667;162,647;239,200;235,573;234,280
5:22;133,640;146,693;168,560;238,320;235,540;233,900
5:23;136,140;151,013;180,153;239,987;235,040;232,393
5:24;135,573;151,167;180,413;240,153;235,160;232,340
5:25;135,893;152,547;179,147;240,047;234,880;232,387
5:26;131,767;148,053;175,127;240,047;234,800;232,653
5:27;105,060;119,653;146,940;241,313;236,240;233,987
5:28;105,947;119,100;151,887;241,800;235,680;233,007
5:29;105,360;118,760;154,260;241,807;235,440;232,613
5:30;105,427;118,960;136,740;239,220;236,640;235,000
5:31;107,953;119,620;136,440;239,153;236,753;235,300
5:32;109,907;121,913;137,187;238,920;236,513;235,480
5:33;106,293;121,987;135,833;239,153;236,180;235,553
5:34;106,007;121,687;135,900;239,233;236,600;235,407
5:35;109,573;123,820;139,433;238,873;236,420;235,140
5:36;111,420;125,887;141,020;238,447;236,180;234,953
5:37;111,107;124,273;140,793;238,380;235,940;234,960
5:38;100,860;112,800;130,687;239,280;236,933;235,833
5:39;92,420;101,740;122,000;240,173;238,560;237,040
5:40;88,467;99,180;117,827;240,187;238,673;237,113
5:41;86,727;98,860;116,527;240,587;238,073;237,387
5:42;97,480;99,713;121,840;239,287;241,633;237,007
5:43;101,287;102,720;128,200;239,033;244,133;236,980
5:44;100,900;105,960;142,100;240,700;245,193;234,687
5:45;100,193;105,313;133,640;239,700;244,813;235,280
5:46;100,240;105,013;129,253;238,880;245,120;236,140
5:47;100,307;104,853;128,173;238,680;244,480;236,207
5:48;122,573;128,300;152,760;237,827;244,000;235,547
5:49;135,533;141,247;164,633;237,813;244,600;236,780
5:50;128,127;130,267;155,353;238,553;245,200;237,200
5:51;137,060;135,840;163,040;237,693;244,207;236,507
5:52;144,113;139,040;171,127;237,433;245,567;235,933
5:53;147,907;138,747;168,493;236,613;245,873;235,420
5:54;149,047;145,887;174,413;236,733;244,267;235,120
5:55;146,227;149,047;179,793;236,960;241,953;234,353
5:56;137,493;140,080;173,807;237,533;241,793;234,940
5:57;135,080;138,347;172,300;237,673;241,707;235,147
5:58;134,507;140,760;182,480;238,773;241,707;233,567
5:59;132,827;140,020;182,560;238,847;241,640;233,260
6:0;138,613;137,300;173,080;237,460;242,387;235,100
6:1;141,480;137,287;179,267;237,627;242,147;234,260
6:2;143,027;137,607;180,553;237,767;242,473;234,433
6:3;140,553;138,440;179,967;238,000;242,573;233,880
6:4;134,813;140,733;177,933;239,027;242,053;234,293
6:5;134,047;138,613;178,847;239,120;241,773;234,600
6:6;124,287;133,867;167,207;239,640;242,353;234,967
6:7;126,833;132,453;163,287;238,613;242,847;235,887
6:8;137,720;146,280;177,727;237,773;242,100;235,820
6:9;142,087;158,913;196,667;238,933;240,713;233,493
6:10;149,100;162,707;197,633;237,907;240,247;234,027
6:11;163,133;174,560;207,840;236,747;239,767;234,067
6:12;163,160;176,047;208,540;236,680;239,493;234,460
6:13;162,587;176,333;204,673;236,520;239,213;235,080
6:14;160,607;176,000;199,607;235,733;238,880;235,300
6:15;153,027;172,507;194,673;236,873;239,813;235,833
6:16;152,333;168,840;198,007;236,833;239,367;234,960
6:17;151,447;165,153;196,700;236,927;240,687;234,573
6:18;152,440;166,327;198,573;237,100;240,680;234,467
6:19;152,120;165,513;199,140;237,180;240,467;234,587
6:20;149,900;165,573;195,300;237,167;239,607;234,840
6:21;149,400;166,027;195,020;236,933;239,027;234,533
6:22;148,300;162,793;196,627;236,560;238,493;234,653
6:23;148,527;165,900;206,133;237,653;237,680;233,100
6:24;150,260;163,360;203,473;237,027;238,047;233,507
6:25;148,533;164,073;194,180;236,573;238,713;234,993
6:26;146,433;162,700;193,353;237,053;238,740;234,647
6:27;145,193;163,640;193,600;236,913;238,300;234,400
6:28;146,593;163,387;195,813;236,007;238,300;233,900
6:29;151,280;162,460;198,513;235,500;239,220;234,033
6:30;153,887;168,560;202,180;235,333;238,813;233,960
6:31;182,247;197,493;228,087;234,073;237,933;232,860
6:32;179,507;194,267;228,593;234,500;238,240;232,540
6:33;176,600;196,607;226,620;234,820;238,240;232,647
6:34;175,133;198,953;226,220;235,127;238,140;232,660
6:35;174,847;196,107;226,567;235,247;238,167;232,573
6:36;168,400;198,160;223,847;236,193;236,953;232,673
6:37;149,100;184,753;208,807;237,700;237,400;233,613
6:38;133,660;169,527;205,753;239,727;238,413;232,253
6:39;138,187;168,087;193,607;237,247;238,307;234,220
6:40;146,613;165,440;188,693;235,567;239,867;235,207
6:41;154,740;161,360;189,227;234,307;241,453;235,273
6:42;149,760;162,307;188,087;235,100;240,980;235,387
6:43;150,727;160,640;188,540;235,020;240,920;235,527
6:44;150,800;160,260;188,813;235,107;240,753;235,540
6:45;147,533;171,267;198,133;237,240;238,767;234,233
6:46;144,493;178,553;210,827;239,047;237,100;233,153
6:47;143,607;179,753;211,913;239,340;236,747;233,393
6:48;142,533;177,413;213,087;239,493;236,733;233,180
6:49;143,733;177,947;214,740;239,307;236,933;232,827
6:50;143,127;177,840;211,973;239,460;237,347;233,013
6:51;144,613;177,920;212,047;239,180;237,187;232,927
6:52;146,140;178,387;213,233;238,820;236,853;232,553
6:53;152,560;178,613;215,013;238,260;237,313;233,013
6:54;151,380;176,633;212,087;238,220;237,520;232,753
6:55;149,033;179,120;212,447;238,220;236,673;232,807
6:56;145,327;178,307;209,680;238,607;235,913;232,733
6:57;143,807;179,373;211,327;238,680;235,580;232,607
6:58;142,167;175,373;208,100;238,247;235,447;232,607
6:59;143,620;175,200;208,313;238,940;235,887;232,993
7:0;152,100;185,460;219,593;238,953;235,700;232,587
7:1;161,040;190,820;220,287;237,767;236,047;232,893
7:2;166,260;194,293;222,200;236,993;236,187;233,027
7:3;164,787;194,367;219,420;236,613;236,213;232,827
7:4;164,447;195,833;221,260;236,940;235,933;232,833
7:5;175,613;210,193;232,747;236,453;235,080;232,540
7:6;193,580;226,360;249,987;235,280;235,153;231,967
7:7;198,820;214,247;245,907;234,280;236,527;231,940
7:8;199,140;213,847;244,153;233,993;236,780;231,920
7:9;198,460;218,747;245,500;234,207;236,273;232,100
7:10;197,933;217,653;243,240;234,720;236,367;232,873
7:11;194,913;217,027;242,693;235,013;236,007;232,607
7:12;171,453;193,300;219,693;236,067;237,473;233,640
7:13;154,507;179,140;210,953;237,753;237,940;232,973
7:14;153,293;177,053;212,193;238,153;237,960;232,480
7:15;155,247;180,280;214,107;237,593;237,613;232,720
7:16;160,120;176,233;215,693;236,607;238,400;232,133
7:17;157,813;177,800;221,793;237,320;238,180;231,100
7:18;159,780;177,053;215,640;236,373;238,280;232,473
7:19;155,847;176,187;214,133;236,860;237,780;232,133
7:20;155,373;174,613;214,340;236,633;237,647;232,180
7:21;156,167;173,720;217,147;237,040;238,167;231,840
7:22;160,040;176,113;221,913;236,873;237,027;231,747
7:23;158,060;178,007;220,047;236,640;236,673;231,753
7:24;161,173;177,420;222,547;236,520;236,540;231,693
7:25;160,087;177,373;218,700;236,247;236,580;232,020
