Min;Data1;Data2;Data3;Data4;Data5;Data6
4:29;34,433;40,907;47,267;230,493;234,373;234,900
4:30;30,253;41,680;47,233;232,680;236,193;235,560
4:31;29,987;41,840;46,760;231,267;233,633;234,027
4:32;30,060;38,007;42,673;231,773;232,013;235,107
4:33;26,613;36,007;37,080;232,053;230,467;235,107
4:34;26,540;36,167;36,853;232,053;231,947;235,120
4:35;26,340;35,920;37,747;232,433;231,313;233,980
4:36;25,940;36,147;38,900;232,707;233,100;231,487
4:37;26,007;35,927;39,673;232,967;234,207;230,847
4:38;25,833;36,113;39,207;233,433;235,013;231,193
4:39;26,013;36,327;38,573;232,967;233,560;231,773
4:40;25,933;36,587;38,580;233,607;228,960;229,740
4:41;26,327;38,633;37,580;235,067;226,287;231,007
4:42;26,353;37,787;36,140;234,813;227,660;231,420
4:43;26,320;37,027;36,280;235,860;228,473;230,873
4:44;25,413;37,813;35,913;238,980;226,347;228,200
4:45;24,940;38,373;37,907;238,220;227,687;227,347
4:46;25,167;38,660;38,140;237,293;227,067;229,367
4:47;24,627;38,560;38,167;237,900;228,000;229,647
4:48;24,560;38,493;38,547;238,280;228,800;230,287
4:49;24,767;38,547;38,653;238,147;228,807;231,500
4:50;24,787;38,680;38,300;238,687;228,833;231,480
4:51;25,087;38,200;36,460;238,240;228,633;232,160
4:52;25,127;37,833;37,100;237,953;227,920;232,027
4:53;25,393;39,687;36,793;238,040;227,220;232,493
4:54;25,253;40,200;37,993;238,047;227,487;232,053
4:55;24,953;39,180;37,940;237,720;227,640;231,627
4:56;25,540;37,093;38,500;235,200;227,980;231,527
4:57;25,573;37,293;38,240;233,807;228,140;231,500
4:58;25,707;37,087;38,433;233,340;227,907;230,833
4:59;25,553;37,220;38,207;234,093;226,827;229,947
5:0;25,453;37,647;36,687;234,387;227,600;231,140
5:1;28,833;36,620;37,220;231,867;230,747;231,940
5:2;25,907;33,380;34,447;232,073;230,080;232,240
5:3;24,140;30,853;33,207;232,220;231,000;232,147
5:4;24,747;28,800;31,433;230,860;232,320;232,640
5:5;24,860;29,020;31,473;232,520;234,093;233,920
5:6;25,060;29,147;31,853;232,880;236,033;234,087
5:7;23,473;29,353;31,860;234,327;234,420;234,600
5:8;20,153;29,487;31,153;235,947;233,220;235,053
5:9;20,267;29,107;29,140;236,213;233,407;235,093
5:10;20,073;29,100;28,313;237,153;232,793;235,027
5:11;20,253;29,167;28,627;236,607;232,227;235,220
5:12;16,847;30,273;39,680;240,853;230,507;229,667
5:13;14,440;30,307;42,493;243,660;229,487;228,220
5:14;14,080;31,367;41,613;244,187;230,173;228,773
5:15;13,913;34,133;41,307;245,007;229,020;229,987
5:16;13,967;33,620;41,393;244,147;228,993;229,520
5:17;14,447;30,587;41,780;243,513;230,600;228,920
5:18;14,913;30,513;41,380;242,840;230,107;229,767
5:19;14,940;30,440;40,273;241,860;228,593;229,293
5:20;15,480;30,393;40,407;241,320;229,040;228,313
5:21;14,880;30,573;41,587;241,473;229,233;227,333
5:22;14,893;30,340;43,440;241,027;229,487;225,840
5:23;14,320;30,413;42,813;241,220;228,713;226,100
5:24;14,380;30,560;42,100;241,920;229,527;226,533
5:25;14,607;30,620;41,920;241,933;230,807;226,493
5:26;14,167;30,847;45,353;242,793;230,233;224,867
5:27;13,560;31,213;47,180;243,927;230,653;225,407
5:28;13,600;32,813;46,053;244,240;231,607;228,273
5:29;10,373;28,060;38,213;245,713;232,440;230,507
5:30;9,820;27,827;36,893;246,527;232,627;230,680
5:31;9,540;25,233;38,340;246,560;233,640;228,987
5:32;9,213;24,460;38,593;246,287;232,813;228,620
5:33;9,120;24,607;37,853;246,707;232,153;227,960
5:34;9,940;24,827;37,407;247,733;232,933;227,520
5:35;10,247;24,953;37,187;248,547;231,893;227,653
5:36;10,073;24,620;36,980;248,500;231,520;228,913
5:37;9,653;23,967;36,580;246,360;232,553;229,913
